,tmy_id,tilt,1,2,3,4,5,6,7,8,9,10,11,12
0,703870.0,14.0,26.89839553833008,31.79160690307617,59.08055877685547,127.1258926391602,165.6514434814453,118.131233215332,86.45732879638672,97.53172302246094,64.12950134277344,48.00064468383789,21.62417221069336,11.2982292175293
1,703870.0,18.4,30.89411926269531,34.16461563110352,61.66161727905273,130.5124053955078,167.6584625244141,118.3837661743164,86.37246704101562,99.07457733154297,66.0104751586914,51.68323135375977,23.54755783081055,12.40210056304932
2,703870.0,22.6,34.48694229125977,36.24129867553711,63.83372497558594,133.1483612060547,168.8628540039062,118.1889495849609,86.00125122070312,100.1436767578125,67.51753997802734,54.88994216918945,25.25794792175293,13.40065097808838
3,703870.0,26.6,37.68664169311523,38.04237747192383,65.63487243652344,135.1054992675781,169.3662261962891,117.5929260253906,85.38990783691406,100.7995147705078,68.69173431396484,57.65789794921875,26.76368141174316,14.29229354858398
4,703870.0,30.0,40.22800064086914,39.4361686706543,66.95931243896484,136.3590698242188,169.3202972412109,116.7830276489258,84.6780776977539,101.0803833007812,69.48975372314453,59.78939056396484,27.94522285461426,15.00150394439697
5,703870.0,45.0,49.40966415405273,44.06403350830078,70.52603912353516,137.3352508544922,164.1016387939453,110.1344299316406,79.58833312988281,99.31456756591797,70.837890625,66.75875854492188,32.05016708374023,17.55263900756836
6,703870.0,42.0,47.84157180786133,43.33840179443359,70.10982513427734,137.7221374511719,165.7737731933594,111.8647689819336,80.85565185546875,100.0596313476562,70.8497314453125,65.68201446533203,31.37498092651367,17.11974143981934
7,703870.0,90.0,56.51411056518555,43.04294967651367,59.45764541625977,98.00489044189453,101.6843872070312,62.45094680786133,47.71569442749023,66.5322265625,54.66947937011719,64.17507934570312,33.39657974243164,19.25742340087891
8,700260.0,14.0,0.1922283917665482,12.4114933013916,65.92548370361328,113.8071212768555,136.634033203125,121.1504135131836,122.016716003418,79.19164276123047,35.81742477416992,17.43352317810059,1.238415837287903,0.0
9,700260.0,18.4,0.279477059841156,14.70806789398193,73.00104522705078,118.8431091308594,138.5770874023438,121.6348648071289,123.5708847045898,80.75311279296875,36.69202423095703,18.73354530334473,1.552104711532593,0.0
10,700260.0,22.6,0.3622328639030457,16.81389999389648,79.28993225097656,123.0892486572266,139.9727478027344,121.7741165161133,124.6866455078125,81.9389877319336,37.3961067199707,19.89219665527344,1.844415068626404,0.0
11,700260.0,26.6,0.43807452917099,18.71647644042969,84.83150482177734,126.6155853271484,140.8593597412109,121.6420288085938,125.3747253417969,82.79668426513672,37.9458122253418,20.91275215148926,2.110695123672485,0.0
12,700260.0,30.0,0.4996063113212585,20.24394607543945,89.1869888305664,129.2131195068359,141.2704010009766,121.2499084472656,125.6379165649414,83.32511138916016,38.31950378417969,21.71328735351562,2.325764179229736,0.0
13,700260.0,45.0,0.7335129976272583,25.89993858337402,104.3769378662109,135.6297302246094,138.8801116943359,116.7243957519531,123.6032257080078,83.35171508789062,38.94029998779297,24.46194458007812,3.13325023651123,0.0
14,700260.0,46.0,0.7468155026435852,26.21150779724121,105.1520004272461,135.7625579833984,138.5082092285156,116.272346496582,123.2780075073242,83.2185287475586,38.92231369018555,24.59839630126953,3.178277015686035,0.0
15,700260.0,90.0,1.03037428855896,31.37241554260254,109.2020950317383,114.8218765258789,101.1540222167969,79.12042236328125,87.2110824584961,62.62323760986328,31.43697738647461,24.62875175476074,4.016859531402588,0.0
16,702750.0,14.0,13.48916053771973,18.42160797119141,65.63200378417969,83.81767272949219,106.6568222045898,106.3661804199219,93.71334838867188,93.56603240966797,51.39403915405273,30.25858879089355,23.35383415222168,6.539233207702637
17,702750.0,18.4,15.86577701568604,19.83697700500488,69.9395751953125,86.00796508789062,107.8271865844727,106.5648956298828,93.86978149414062,95.50079345703125,52.76114654541016,31.99682998657227,27.35896301269531,7.752427577972412
18,702750.0,22.6,18.03229141235352,21.09423828125,73.6739273071289,87.73973846435547,108.558349609375,106.4164276123047,93.74666595458984,96.96248626708984,53.86175537109375,33.52814483642578,31.01375961303711,8.865621566772461
19,702750.0,26.6,19.98241233825684,22.19861602783203,76.88371276855469,89.06453704833984,108.904052734375,105.9721755981445,93.37318420410156,98.00926208496094,54.72360229492188,34.86315155029297,34.30848693847656,9.872441291809082
20,702750.0,30.0,21.54495429992676,23.06277275085449,79.3420181274414,89.93573760986328,108.9294967651367,105.3544006347656,92.85250854492188,98.63763427734375,55.31300735473633,35.89952850341797,36.95198059082031,10.68315505981445
21,702750.0,45.0,27.31941604614258,26.03201866149902,87.2179183959961,91.07658386230469,106.1099319458008,100.1337814331055,88.49252319335938,98.49811553955078,56.35232162475586,39.3575439453125,46.74931716918945,13.70221519470215
22,702750.0,47.0,27.94700622558594,26.32226371765137,87.90081024169922,90.89946746826172,105.3803939819336,99.13276672363281,87.67459106445312,98.12763214111328,56.29995727539062,39.67922592163086,47.81643295288086,14.03345203399658
23,702750.0,90.0,32.97579574584961,26.55598258972168,81.80279541015625,69.45935821533203,71.98001861572266,63.078125,58.29423522949219,71.45751190185547,45.03692626953125,38.68815612792969,56.3436393737793,16.87485313415527
24,702185.0,14.0,16.6103687286377,25.03396606445312,47.71683502197266,86.8886947631836,96.07687377929688,112.8456954956055,94.63421630859375,78.49606323242188,58.92778015136719,38.45048141479492,17.39079093933105,17.55965232849121
25,702185.0,18.4,19.12078666687012,27.44625091552734,49.58663558959961,88.97085571289062,96.63990020751953,113.182991027832,94.84160614013672,79.651123046875,61.25165176391602,41.24666976928711,19.46803855895996,21.82664680480957
